url,name,stars,pricing/rate/amount,address,city,country,roomTypeCategory,bedroomLabel,bedLabel,bathroomLabel,minNights,maxNights,numberOfGuests,guestControls/allowsEvents,guestControls/allowsPets,Air conditioning,Backyard,Bathtub,Bed linens,Cable TV,Carbon monoxide alarm,Coffee maker,Cooking basics,Dedicated workspace,Dining table,Dishes and silverware,Dishwasher,Dryer,Elevator,Essentials,Extra pillows and blankets,Fire extinguisher,First aid kit,Free parking on premises,Hair dryer,Hangers,Heating,Hot water,Hot water kettle,Iron,Kitchen,Long term stays allowed,Luggage dropoff allowed,Microwave,Oven,Patio or balcony,Pool,Private entrance,Refrigerator,Shampoo,Smoke alarm,Stove,TV,Washer,Wifi
https://www.airbnb.com/rooms/24532062,Comonfive Apartments,4.78,8661,"Como, Lombardia, Italy",Como,Italy,entire_home,1.0,1.0,1.0,1,21,3,FALSE,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1
https://www.airbnb.com/rooms/24539962,The Beverly Hills Palace,4.18,2995,"Beverly Hills, California, United States",Beverly Hills,United States,entire_home,7.0,7.0,8.0,15,1125,16,FALSE,FALSE,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
https://www.airbnb.com/rooms/24551768,嫁女屋 wedding place,4.72,137,"Puchong, Selangor, Malaysia",Puchong,Malaysia,entire_home,4.0,9.0,3.0,1,1125,14,TRUE,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0
https://www.airbnb.com/rooms/24562171,北歐舒適小窩雅房,4.83,798,"Luzhu District, Taoyuan City, Taiwan",Luzhu District,Taiwan,private_room,1.0,3.0,1.5,1,1125,3,FALSE,FALSE,1,0,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,1,0,1,0,0,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1
https://www.airbnb.com/rooms/245715,"Apart Hotel, Paris Champs Elysee",4.52,7579,"Paris, Île-de-France, France",Paris,France,entire_home,1.0,1.0,1.0,365,572,2,FALSE,TRUE,1,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0,1,1,1,1,1,0,1
https://www.airbnb.com/rooms/24577964,(1) Rathmines Great Location! 2 Bedroom Apartment,4.92,217,"Dublin, County Dublin, Ireland",Dublin,Ireland,entire_home,2.0,5.0,2.0,14,90,5,FALSE,FALSE,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
https://www.airbnb.com/rooms/24584781,1 large + 1 small double bedroom Flat + garden,5.0,6345,"Greater London, England, United Kingdom",Greater London,United Kingdom,entire_home,2.0,2.0,1.0,50,51,3,FALSE,FALSE,0,1,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,0,0,1,1,0,0,0,1,0,1,1,1,1,1
https://www.airbnb.com/rooms/24587271,The Ancient House for family or group of friends,4.75,74,"Cát Hải, Hải Phòng, Vietnam",Cát Hải,Vietnam,entire_home,2.0,5.0,2.0,1,90,5,TRUE,TRUE,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0
https://www.airbnb.com/rooms/24596869,Élite Home stunning venetian apt. Close Accademia,4.91,541,"Venice, Veneto, Italy",Venezia,Italy,entire_home,3.0,3.0,3.0,3,28,6,FALSE,FALSE,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,1,0,1,1,1,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1
https://www.airbnb.com/rooms/24603672,Luxurious Oasis with Game Room at Reunion,4.67,1349,"Kissimmee, Florida, United States",Kissimmee,United States,entire_home,9.0,16.0,9.0,5,365,16,FALSE,FALSE,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1
https://www.airbnb.com/rooms/24607935,Bungalow Sungai Buloh,4.13,402,"Sungai Buloh, Selangor, Malaysia",Sungai Buloh,Malaysia,entire_home,6.0,6.0,5.0,1,1125,16,TRUE,FALSE,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
https://www.airbnb.com/rooms/24608793,"Extraordinary courtyard villa, 6 bedrooms, Naiharn",4.25,604,"Tambon Rawai, Chang Wat Phuket, Thailand",Tambon Rawai,Thailand,entire_home,6.0,7.0,6.5,1,365,12,FALSE,FALSE,1,1,1,1,0,0,1,1,0,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
https://www.airbnb.com/rooms/24610949,Soho Suites-KING Bed 5 min Walk to KLCC with Dryer,4.93,104,"Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",Kuala Lumpur,Malaysia,entire_home,3.0,4.0,2.0,1,1125,8,FALSE,FALSE,1,0,1,1,1,0,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,1,1,1,1,1,1,1
https://www.airbnb.com/rooms/24622168,Twin Room in  Tuti Halong Apartment,5.0,55,"Thành phố Hạ Long, Quảng Ninh, Vietnam",Thành phố Hạ Long,Vietnam,private_room,1.0,2.0,1.0,1,1125,2,TRUE,FALSE,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,1,1,1,1,0,1,1,1
https://www.airbnb.com/rooms/24630193,Unique Contemporary Apartment in a Period Property,4.59,289,"Dublin 2, County Dublin, Ireland",Dublin 2,Ireland,entire_home,1.0,2.0,1.0,2,30,4,FALSE,FALSE,0,1,1,1,0,1,1,1,0,0,1,1,0,0,1,0,1,1,0,1,1,1,1,0,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1
https://www.airbnb.com/rooms/24633966,Bowery modern loft,4.73,600,"New York, United States",New York,United States,entire_home,2.0,3.0,1.0,30,1125,6,FALSE,FALSE,1,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,1,1,1,0,0,1,0,1,1,1,1,1
https://www.airbnb.com/rooms/24660198,Large 2br family apartment  near subway in orchard,4.69,325,"Orchard , Singapore",Orchard ,Singapore,entire_home,2.0,2.0,2.0,6,1125,5,FALSE,TRUE,1,1,0,0,1,1,0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1,1
https://www.airbnb.com/rooms/24666391,Bright & Luxury apt. Puerta del Sol - Madrid,4.9,396,"Madrid, Comunidad de Madrid, Spain",Madrid,Spain,entire_home,4.0,7.0,3.0,1,1125,8,FALSE,FALSE,1,0,0,1,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1,1
https://www.airbnb.com/rooms/24667772,Apartment 70m2 - Accor Arena,4.94,1083,"Paris, Île-de-France, France",Paris,France,entire_home,2.0,2.0,1.0,1,1125,8,FALSE,FALSE,0,0,1,1,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1
https://www.airbnb.com/rooms/24679702,[16]Studio Homestay@Parc Regency JB柏庭苑,4.88,25,"Johor Bahru, Johor, Malaysia",Johor Bahru,Malaysia,entire_home,1.0,1.0,1.0,1,1125,2,FALSE,FALSE,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,1,0,1,0,0,1,1,0,0,1,1,1,0,1,0,0,0,1,1,1
https://www.airbnb.com/rooms/24690410,arabel Design Apartments Suite,4.55,395,"Berlin, Germany",Berlin,Germany,entire_home,3.0,3.0,2.0,2,1125,8,FALSE,TRUE,0,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1
https://www.airbnb.com/rooms/24693620,【雪梨的house】Sutthisan地铁口二层独栋别墅  带大花园  五卧三卫,4.94,206,"Khet Huai Khwang, Krung Thep Maha Nakhon, Thailand",Khet Huai Khwang,Thailand,entire_home,5.0,6.0,2.0,1,1125,11,TRUE,FALSE,1,1,0,1,1,1,0,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1
https://www.airbnb.com/rooms/24720080,Comonfive apartments in Como,5.0,8661,"Como, Lombardia, Italy",Como,Italy,entire_home,1.0,1.0,1.0,2,15,2,FALSE,TRUE,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1
https://www.airbnb.com/rooms/24723463,New villa,4.87,541,"Vari, Greece",Vari,Greece,entire_home,4.0,4.0,2.0,2,1125,7,FALSE,FALSE,1,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1
https://www.airbnb.com/rooms/24746106,Penthouse-Apartment in Friedrichshain (+ Garage),4.98,230,"Berlin, Germany",Berlin,Germany,entire_home,2.0,3.0,2.0,3,30,4,FALSE,FALSE,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
https://www.airbnb.com/rooms/2474754,pay a little more   get a lot more,4.71,10827,"Amsterdam, North Holland, Netherlands",Amsterdam,Netherlands,entire_home,1.0,1.0,1.0,5,1125,2,FALSE,FALSE,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,1,1,1,1,0,1,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1
https://www.airbnb.com/rooms/24755111,Luxurious three bed in Ballsbridge,4.84,411,"Dublin 4, County Dublin, Ireland",Dublin 4,Ireland,entire_home,3.0,4.0,3.0,4,1125,6,FALSE,FALSE,0,0,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,1,1,1
https://www.airbnb.com/rooms/24762184,5min to Kyoto sta/1min walk to World Heritage TOJI,4.88,196,"Minami-ku, Kyōto-shi, Kyōto-fu, Japan","Minami-ku, Kyōto-shi",Japan,entire_home,2.0,4.0,1.0,1,30,5,FALSE,FALSE,1,1,1,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1
https://www.airbnb.com/rooms/24773144,Villa Teresa Grande - Lake Como,4.47,1660,"Brienno, Lombardia, Italy",Brienno,Italy,entire_home,7.0,9.0,5.0,3,1125,16,FALSE,FALSE,0,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1
https://www.airbnb.com/rooms/24787720,154 Pearl Beach - Beach House on the ECR,4.73,355,"Mahabalipuram, TN, India",Mahabalipuram,India,entire_home,4.0,4.0,4.5,1,30,12,TRUE,TRUE,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,1,0,1
https://www.airbnb.com/rooms/24813780,Ai Turchesi,4.9,442,"Venice, Veneto, Italy",Venice,Italy,entire_home,3.0,4.0,2.0,1,180,7,FALSE,FALSE,1,0,0,1,1,0,1,1,0,0,1,1,1,0,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1
https://www.airbnb.com/rooms/24844134,3BR@Ikebukuro area·1min to stn#Max13,4.9,375,"Toshima-ku, Tōkyō-to, Japan",Toshima-ku,Japan,entire_home,3.0,5.0,2.5,2,1125,10,FALSE,FALSE,1,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1
https://www.airbnb.com/rooms/24846282,Casa Tranquil at Injambakkam,4.81,203,"Palavakkam, Tamil Nadu, India",Palavakkam,India,entire_home,4.0,12.0,3.5,1,1125,12,FALSE,TRUE,1,1,0,1,0,0,1,1,0,1,1,0,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1
https://www.airbnb.com/rooms/24849445,Maison exceptionnelle 350m2 avec jardin et piscine,5.0,5847,"Paris, Île-de-France, France",Paris,France,entire_home,6.0,6.0,4.0,5,1125,10,FALSE,TRUE,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,1,1,1,0,1,1,0,1,0,0,0,1,0,1,1,1,0,1,1,1
https://www.airbnb.com/rooms/24851521,Angel Hideaway by Veeve,4.64,2239,"London, United Kingdom",London,United Kingdom,entire_home,3.0,4.0,2.0,3,1125,6,FALSE,FALSE,0,1,1,1,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1
https://www.airbnb.com/rooms/24884840,Fontainebleau Hotel Sorrento 2BR+1JR suite/3.5Bath,4.59,1564,"Miami Beach, Florida, United States",Miami Beach,United States,entire_home,3.0,6.0,3.5,1,1125,13,FALSE,FALSE,1,0,1,1,0,1,1,0,1,0,1,0,1,1,1,0,0,0,0,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,1,0,1,1,1
https://www.airbnb.com/rooms/24888994,"Sorrento 3 unit suite, 2 connecting + 1 adjacent",4.67,1641,"Miami Beach, Florida, United States",Miami Beach,United States,entire_home,3.0,7.0,3.0,1,365,13,FALSE,FALSE,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,1,0,1,1,0,1,0,1
https://www.airbnb.com/rooms/24896967,Sophisticated Five Br Abode with Chef Central Seminyak,4.91,1000,"Seminyak, Bali, Indonesia",Seminyak,Indonesia,entire_home,5.0,6.0,5.0,3,1125,12,FALSE,TRUE,1,1,1,1,0,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,1
https://www.airbnb.com/rooms/24902102,"A Dublin Gem, Ballsbridge",4.98,832,"Dublin 4, County Dublin, Ireland",Dublin 4,Ireland,entire_home,4.0,5.0,1.5,3,1125,9,FALSE,FALSE,0,1,1,0,0,1,0,1,0,0,1,1,1,0,1,0,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1
https://www.airbnb.com/rooms/24903281,Plaka's Villa with Breathtaking Acropolis View,5.0,1228,"Athina, Greece",Athina,Greece,entire_home,4.0,5.0,4.5,1,1125,8,FALSE,FALSE,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1
https://www.airbnb.com/rooms/24912010,Mediterranean Villa by Glasir,5.0,434,"Sitges, Catalunya, Spain",Sitges,Spain,entire_home,4.0,6.0,3.0,1,1125,8,FALSE,FALSE,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
https://www.airbnb.com/rooms/24925751,"Im Herzen von Wien, direkt am Naschmarkt",4.8,622,"Vienna, Wien, Austria",Wien,Austria,entire_home,1.0,1.0,1.0,3,30,4,FALSE,FALSE,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1
https://www.airbnb.com/rooms/2492693,Artist's place in the heart of Pari,4.52,974,"Paris, Île-de-France, France",Paris,France,entire_home,1.0,1.0,1.0,2,21,2,FALSE,FALSE,0,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,0,0,1,1,1
https://www.airbnb.com/rooms/24929379,BASTIONI,4.68,1980,"Venice, Veneto, Italy",Venezia,Italy,entire_home,2.0,2.0,1.0,3,28,3,FALSE,FALSE,0,0,1,1,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1
https://www.airbnb.com/rooms/24949301,"1min MRT Luxury Highrise, AMAZING Views",4.79,109,"Zhongshan District, Taipei, Taiwan",Zhongshan District,Taiwan,entire_home,2.0,5.0,1.0,14,1124,9,FALSE,FALSE,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1
https://www.airbnb.com/rooms/24953824,Exquisite 5B/4bt pool villa C with Jacuzzi & Sauna,4.3,472,"Pattaya City, Chon Buri, Thailand",Pattaya City,Thailand,private_room,5.0,5.0,4.0,1,30,10,FALSE,FALSE,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,0,1,1,1,1,0,1,1,0,0,1,0,1
https://www.airbnb.com/rooms/24964437,Bright Chic Oasis with Private Pool and Spa at Reunion,4.75,775,"Kissimmee, Florida, United States",Kissimmee,United States,entire_home,7.0,12.0,6.0,5,365,16,FALSE,FALSE,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1
https://www.airbnb.com/rooms/24991958,&1❤️THE BASE品牌民宿❤️小红书推荐无边泳池 大阳台两室一厅 家庭 直达沙滩 市中心步行街,4.82,101,"Pattaya City, Chon Buri, Thailand",Pattaya City,Thailand,entire_home,2.0,2.0,1.0,1,35,5,FALSE,FALSE,1,1,0,0,0,1,0,1,1,0,1,0,1,1,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1
https://www.airbnb.com/rooms/24995734,Strolego Attic Apartment with Direct Lift Access,4.97,516,"Venice, Veneto, Italy",Venezia,Italy,entire_home,3.0,3.0,3.0,2,1124,5,FALSE,FALSE,1,0,0,1,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,1,1,1,1,0,1,1,1,0,1,1,0,0,1,1,1,0,1,1,1,1
https://www.airbnb.com/rooms/25001004,The Bluehouse ECR,4.72,430,"Chennai, Tamil Nadu, India",Chennai,India,entire_home,5.0,10.0,3.5,1,5,15,TRUE,FALSE,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,1,1,0,1,0,1,1
https://www.airbnb.com/rooms/25014240,Luxury Pool Home in the Heart of Coconut Grove,4.87,2000,"Miami, Florida, United States",Miami,United States,entire_home,4.0,5.0,4.5,3,45,8,FALSE,FALSE,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
https://www.airbnb.com/rooms/25023777,flat with Roof Garden view Acropolis near Metro,4.51,681,"Athina, Greece",Athina,Greece,entire_home,2.0,4.0,1.0,1,700,5,FALSE,TRUE,1,0,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,0
https://www.airbnb.com/rooms/25031840,Rustic/Luxury Holiday Hideaway,5.0,983,"New York, United States",New York,United States,entire_home,3.0,3.0,3.0,30,120,7,FALSE,TRUE,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1
https://www.airbnb.com/rooms/25045460,Duplex Condominium In Bukit Bintang For Rent,4.26,186,"Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",Kuala Lumpur,Malaysia,entire_home,4.0,4.0,3.0,1,30,8,FALSE,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1
https://www.airbnb.com/rooms/25053383,60 m2 | Rooftop | AC | Central,4.79,276,"Vienna, Wien, Austria",Wien,Austria,entire_home,1.0,2.0,1.5,1,1125,5,FALSE,FALSE,1,0,0,1,0,0,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,0,1,1,1
https://www.airbnb.com/rooms/25065568,Beautiful 3 floor family house with garden (5Bdr),4.76,758,"Amsterdam, Noord-Holland, Netherlands",Amsterdam,Netherlands,entire_home,5.0,4.0,3.5,2,30,4,FALSE,FALSE,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,1,1,1,0,1,1,1
https://www.airbnb.com/rooms/25066489,"Family home near Amsterdam, Beach, F1 Zandvoort",5.0,1082,"Haarlem, Noord-Holland, Netherlands",Haarlem,Netherlands,entire_home,5.0,5.0,3.5,5,28,6,FALSE,FALSE,1,1,0,0,0,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,0,1,1,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1
https://www.airbnb.com/rooms/25076657,Zeewolde Villa met sauna en jacuzzi.,4.87,546,"Zeewolde, Flevoland, Netherlands",Zeewolde,Netherlands,entire_home,6.0,12.0,2.5,2,28,12,FALSE,FALSE,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
https://www.airbnb.com/rooms/25100584,"Slick! Villa in Nature,Loft,Pool,Cafe&Bar Pattaya",5.0,251,"Muang Pattaya, Chang Wat Chon Buri, Thailand",Muang Pattaya,Thailand,entire_home,3.0,6.0,3.5,1,4,6,TRUE,FALSE,1,1,0,1,1,0,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1
https://www.airbnb.com/rooms/25103990,del Doge Apartment,4.68,1960,"Venice, Veneto, Italy",Venezia,Italy,entire_home,5.0,6.0,4.0,1,1125,10,FALSE,TRUE,1,0,0,1,0,0,1,1,0,0,1,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,0,1,1,1
https://www.airbnb.com/rooms/25124165,Ca' Cerchieri Terrace Grand Canal,4.82,968,"Venice, Veneto, Italy",Venezia,Italy,entire_home,3.0,4.0,4.0,1,1125,6,FALSE,FALSE,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1
https://www.airbnb.com/rooms/25124856,Ryukou-kaku Namba 8min/Nihonnbashi 3min FamilyType,4.82,266,"Osaka City, Osaka, Japan",Osaka City,Japan,entire_home,3.0,7.0,2.0,2,1125,7,FALSE,FALSE,1,0,1,1,1,1,0,1,1,1,1,0,0,0,1,0,1,0,0,1,1,1,1,0,1,1,0,0,1,0,0,0,1,1,1,1,1,1,0,1
https://www.airbnb.com/rooms/25125652,"""Chez Christine""",5.0,200,"Vienna, Wien, Austria",Wien,Austria,entire_home,1.0,1.0,1.5,2,1125,2,FALSE,TRUE,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1
https://www.airbnb.com/rooms/2512591,Loft In the Trastevere Theatre,4.59,4176,"Rome, Lazio, Italy",Rome,Italy,entire_home,1.0,2.0,1.0,3,1125,4,FALSE,TRUE,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,1
https://www.airbnb.com/rooms/25132596,room with balcony near Taj@ Anukampa guest house,4.89,25,"Agra, Uttar Pradesh, India",Agra,India,private_room,1.0,1.0,1.0,1,1125,2,FALSE,FALSE,1,0,1,1,0,0,0,1,1,1,0,0,0,0,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,0,0,1,1,0,0,1,0,1
https://www.airbnb.com/rooms/25137471,Luxurious Ocean Oasis in Venice,4.61,2060,"Los Angeles, California, United States",Los Angeles,United States,entire_home,4.0,4.0,4.5,30,1125,8,FALSE,TRUE,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
https://www.airbnb.com/rooms/25145940,City Life & MiCo Cozy and Functional Apartment,4.63,1083,"Milano, Lombardia, Italy",Milano,Italy,entire_home,1.0,2.0,1.0,1,1125,4,FALSE,FALSE,1,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,1,1,1,1
https://www.airbnb.com/rooms/25147376,Big Viennese City Apartment with Piano,4.9,148,"Vienna, Wien, Austria",Wien,Austria,entire_home,3.0,3.0,1.5,3,365,7,FALSE,TRUE,0,1,1,1,0,1,1,1,1,0,1,1,0,0,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1
https://www.airbnb.com/rooms/25152793,"300 Sqm UNIQUE LUXURY TOWNHOUSE, CLOSE KYOTO STA.",4.98,401,"Minami-ku, Kyōto-shi, Kyōto-fu, Japan","Minami-ku, Kyōto-shi",Japan,entire_home,4.0,6.0,2.5,2,90,6,FALSE,FALSE,1,1,0,0,0,1,1,1,0,0,1,1,1,0,1,0,1,1,0,1,1,1,1,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1
https://www.airbnb.com/rooms/25160605,"8,500 sq ft Palm's Private Beachfront Estate",4.73,3267,"Dubai, United Arab Emirates",Dubai,United Arab Emirates,entire_home,6.0,11.0,6.5,4,1125,14,FALSE,FALSE,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1,1,1,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
https://www.airbnb.com/rooms/25173682,"Large, spacious 5* terraced penthouse for families",4.91,1340,"Greater London, England, United Kingdom",Greater London,United Kingdom,entire_home,3.0,3.0,3.5,3,28,6,FALSE,FALSE,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1
https://www.airbnb.com/rooms/25174867,BECCARIE RESIDENCE IN RIALTO - TERRACE & CANALVIEW,4.49,391,"Venice, Veneto, Italy",Venezia,Italy,entire_home,4.0,6.0,2.0,2,270,12,FALSE,FALSE,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,1
